ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.59618,1.44092,11.69473,0.02805,1.79166,9.64155,0.64902,0.01776,0.89449,0.11528,0.07545,-0.89818,6.0,-1.662,16.861,-39.618,4.483,-10.527,-0.167,1.97,1001.699,51.0222,48.234715,16.366411,,536.5394240438864,,,75.935486,,0 / 22,6503,2016-09-12 09:31:17:575
1.37845,1.4929,10.17439,0.00413,1.77294,9.64505,1.70431,-0.3124,0.2625,0.00998,-0.35796,-1.46931,5.0,-10.986,15.784,-40.53,25.38,-10.416,-0.025,1.97,1001.689,56.2768,48.234715,16.366411,,536.5394240438864,,,75.935486,,0 / 22,7003,2016-09-12 09:31:18:075
-0.48717,2.09235,9.909,-0.12566,1.88453,9.62305,-0.37315,0.13191,0.17267,-0.14812,-0.23279,-0.35979,5.0,-21.997,9.317,-41.161,53.531,-11.079,0.748,1.97,1001.689,53.3788,48.234715,16.366411,,536.5394240438864,,,75.935486,,0 / 22,7503,2016-09-12 09:31:18:575
0.64633,1.9592,7.18306,0.12037,2.15972,9.56512,0.31779,-1.36128,2.16722,0.07986,-0.05096,-0.16701,5.0,-36.305,8.197,-45.567,63.86,-12.601,0.331,1.97,1001.689,16.5676,48.234715,16.366411,,536.5394240438864,,,75.935486,,0 / 22,8004,2016-09-12 09:31:19:076
0.27763,3.43033,9.54507,0.17324,1.99608,9.59979,-0.1549,1.32038,-0.92171,0.18932,0.00194,-0.08546,2.55202,-52.261,-0.372,-47.765,78.977,-11.744,-1.034,1.97,1001.689,42.7152,48.234715,16.366411,,536.5394240438864,,,75.935486,,0 / 22,8503,2016-09-12 09:31:19:575
0.49194,2.61943,9.43111,0.31772,2.05069,9.58458,0.18301,0.48879,-1.03493,-0.13609,-0.1824,-0.16885,0.0,-27.202,-5.499,-39.688,81.888,-12.07,-1.899,1.97,1001.684,19.2542,48.234715,16.366411,,536.5394240438864,,,75.935486,,0 / 22,9003,2016-09-12 09:31:20:075
1.01466,0.76685,9.69379,0.11475,1.69538,9.65831,1.66362,-0.84064,0.10139,-0.10791,-0.23517,-1.04796,0.0,-20.79,-7.812,-37.924,93.53,-9.955,-0.681,1.97,1001.679,42.6642,48.234715,16.366411,,536.5394240438864,,,75.935486,,0 / 22,9503,2016-09-12 09:31:20:575
-0.05669,0.35416,9.15042,0.26351,1.69199,9.65599,-0.30897,-1.4672,0.31467,0.067,-0.2851,-1.35648,0.0,-14.694,-16.177,-36.795,123.647,-9.935,-1.563,1.97,1001.679,30.9681,48.234715,16.366411,,536.5394240438864,,,75.935486,,0 / 22,10003,2016-09-12 09:31:21:075
0.41664,1.82561,10.45781,0.45141,2.04773,9.57985,-0.38256,-0.46405,-0.06448,0.06117,-0.2272,-0.94231,0.0,-4.138,-20.7,-35.551,169.954,-12.053,-2.698,1.97,1001.674,15.9431,48.234715,16.366411,,536.5394240438864,,,75.935486,,0 / 22,10503,2016-09-12 09:31:21:575
0.09491,2.04338,9.34921,0.42865,1.8642,9.61828,-0.11853,0.2227,-0.59922,-0.02446,-0.02405,-0.26065,0.0,-0.987,-16.628,-38.907,184.545,-10.958,-2.552,1.97,1001.679,54.1393,48.234715,16.366411,,536.5394240438864,,,75.935486,,0 / 22,11004,2016-09-12 09:31:22:076
-0.27022,1.65007,10.09453,-0.0045,2.23364,9.54889,-0.62459,-0.5394,-0.09563,0.18666,0.36819,0.47479,0.0,-1.337,-13.823,-46.988,160.75,-13.166,0.027,1.97,1001.679,15.8238,48.234715,16.366411,,536.5394240438864,,,75.935486,,0 / 22,11503,2016-09-12 09:31:22:575
0.24544,1.01689,11.19061,-0.29506,1.85678,9.62474,0.34238,-0.55279,-0.05539,0.0081,-0.03481,-0.12433,0.0,-3.223,-17.352,-62.92,134.163,-10.914,1.756,1.97,1001.679,15.8482,48.234715,16.366411,,536.5394240438864,,,75.935486,,0 / 22,12003,2016-09-12 09:31:23:075
-0.76689,1.54442,9.15596,-0.67474,1.68432,9.63733,-0.17215,-0.14471,1.00641,0.06805,-0.09485,0.0141,0.0,1.256,-24.121,-64.491,164.669,-9.89,4.005,0.0,1001.679,15.959,48.234715,16.366411,,536.5394240438864,,,75.935486,,0 / 22,12503,2016-09-12 09:31:23:575
