ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.09967,1.17699,9.09406,-0.12567,2.21303,9.55286,0.84958,-0.58513,-0.48028,-0.05571,0.13498,-0.16406,48.0,2.089,19.241,-42.448,357.04,-13.042,0.754,1.97,1001.679,38.4093,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,8104,2016-09-12 09:34:57:657
0.2392,2.58875,7.54135,-0.08666,2.12175,9.57398,0.26105,0.04055,-2.18446,0.00949,-0.06996,-0.16588,48.0,2.495,17.928,-41.53,356.875,-12.7,0.732,1.97,1001.681,39.5291,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,8204,2016-09-12 09:34:57:757
0.32678,2.61,9.77853,-0.06236,2.07956,9.58342,0.22881,0.44186,-0.94625,-0.1422,-0.07704,-0.07507,48.45029,1.381,18.098,-42.766,358.456,-12.243,0.373,1.97,1001.688,39.5291,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,8305,2016-09-12 09:34:57:858
-0.29021,2.26598,11.19473,-0.12017,2.33277,9.5244,0.10876,0.16065,0.78461,0.25912,0.09566,0.0746,49.45029,1.529,19.914,-42.409,357.14,-13.761,0.723,1.97,1001.679,39.5291,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,8405,2016-09-12 09:34:57:958
-0.97803,0.58499,14.21953,-0.23109,2.51663,9.47542,-0.85887,1.03916,0.5473,0.04662,0.15273,0.23779,50.0,2.827,17.564,-42.932,356.095,-14.764,1.415,1.97,1001.679,42.5824,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,8504,2016-09-12 09:34:58:057
-1.29283,1.85413,7.12721,-0.15632,2.59846,9.45484,-0.93036,-1.93785,4.14647,0.14064,-0.19649,0.04041,50.90241,3.23,16.374,-42.48,355.698,-14.87,1.397,1.97,1001.679,42.5824,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,8604,2016-09-12 09:34:58:157
0.54439,1.99281,8.6713,-0.06009,2.53895,9.47209,0.16661,-0.52848,-0.80185,-0.26266,-0.19772,0.25188,51.5488,5.028,15.498,-42.824,351.425,-15.983,1.378,1.97,1001.679,42.5824,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,8705,2016-09-12 09:34:58:258
-0.13397,2.4771,9.08919,0.12441,2.45501,9.49357,-0.05766,-0.156,-0.63567,-0.12761,-0.26889,0.05841,51.4512,4.169,16.643,-42.622,350.48,-14.498,-0.751,1.97,1001.679,38.7011,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,8804,2016-09-12 09:34:58:357
-0.28403,3.05469,8.55335,0.11095,2.439,9.49786,-0.36116,0.73982,-1.21915,-0.07013,0.0397,-0.07481,52.4512,2.997,17.311,-42.787,352.65,-14.401,-0.669,1.97,1001.689,38.7011,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,8904,2016-09-12 09:34:58:457
-0.33911,2.69872,10.38168,0.0907,2.42293,9.50219,-0.70283,0.36464,0.11273,-0.01422,-0.02142,-0.03259,53.45066,3.407,17.05,-42.357,352.78,-14.304,-0.547,1.97,1001.689,38.7011,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,9005,2016-09-12 09:34:58:558
0.32715,2.79564,10.34483,0.17758,2.32473,9.52546,-0.02915,1.21488,0.85584,-0.50171,-0.00261,0.06602,54.45027,1.735,16.629,-43.712,354.494,-14.635,-0.855,1.97,1001.682,40.5737,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,9105,2016-09-12 09:34:58:658
0.41615,1.18771,9.05006,0.27392,2.01829,9.5928,-0.20987,-1.24342,2.49717,-0.2997,-0.33475,-0.24609,55.8982,2.771,17.931,-43.665,350.929,-11.877,-1.636,1.97,1001.688,40.5737,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,9204,2016-09-12 09:34:58:757
0.7256,1.20787,9.41045,0.18872,1.90218,9.61855,0.76545,-0.28194,-1.00856,-0.22682,-0.10097,-0.29163,57.44863,2.161,18.941,-42.795,353.982,-11.184,-1.124,1.97,1001.689,40.5737,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,9305,2016-09-12 09:34:58:858
-0.34134,2.42694,7.40527,0.13169,1.81821,9.63572,-0.44249,0.61857,-1.93472,-0.23593,0.02411,0.15302,58.44411,1.869,19.82,-44.061,354.656,-10.685,-0.783,1.97,1001.689,40.5737,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,9405,2016-09-12 09:34:58:958
0.84358,2.0161,10.13298,0.1172,1.69196,9.65888,0.13772,0.30985,-0.04032,-0.23593,0.02411,0.15302,59.44321,1.869,19.82,-44.061,354.656,-10.685,-0.783,1.97,1001.689,41.334,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,9505,2016-09-12 09:34:59:058
-0.2157,2.46976,9.47137,-0.03249,1.84969,9.63058,0.01037,0.52586,-0.37048,0.21431,0.17378,0.09401,60.90335,2.168,20.331,-42.322,356.143,-10.872,0.193,1.97,1001.689,41.334,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,9604,2016-09-12 09:34:59:157
0.51952,2.96095,11.02255,-0.06558,1.99742,9.60085,0.31565,0.42588,0.37223,0.2184,0.1721,0.26317,62.0,1.875,18.272,-41.238,356.212,-11.752,0.391,1.97,1001.689,41.334,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,9705,2016-09-12 09:34:59:258
-0.78786,-0.09129,12.73735,-0.25601,1.95892,9.6056,-0.81717,-0.0958,1.15854,-0.07581,0.38936,0.25429,62.90103,4.3,19.275,-42.296,353.918,-11.523,1.527,1.97,1001.689,46.2083,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,9804,2016-09-12 09:34:59:357
-0.89604,1.41243,7.95413,-0.21583,1.85336,9.62751,-0.72043,-1.97393,2.03607,-0.276,-0.25587,0.06894,64.90302,6.4,19.302,-41.492,349.641,-11.523,1.527,1.97,1001.689,46.2083,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,9905,2016-09-12 09:34:59:458
-0.20636,1.24974,9.69341,-0.15866,1.63855,9.66749,-0.39854,-0.21827,-0.74348,-0.30272,-0.13159,0.23051,66.45165,6.134,19.417,-43.024,350.014,-10.479,1.766,1.97,1001.689,46.2083,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,10004,2016-09-12 09:34:59:557
0.57861,1.75369,8.62572,-0.00643,1.64682,9.66738,-0.19337,-0.37311,0.25872,0.00534,-0.26561,0.14539,67.90335,6.351,20.111,-41.878,348.773,-9.618,0.94,1.97,1001.689,44.1802,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,10104,2016-09-12 09:34:59:657
-0.53213,2.04433,9.87207,0.15285,1.77648,9.64319,-0.55588,0.11592,-0.48182,0.08177,-0.10313,0.11513,69.45096,6.725,18.877,-42.006,343.736,-10.437,-0.908,1.97,1001.689,44.1802,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,10204,2016-09-12 09:34:59:757
-0.79823,2.21989,10.14912,0.11379,1.98846,9.60226,-0.95184,0.13641,0.52905,0.24384,0.01697,0.06693,70.0,6.181,19.012,-42.651,346.594,-11.699,-0.679,1.97,1001.689,44.1802,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,10305,2016-09-12 09:34:59:858
-0.2076,2.03183,11.64165,0.15795,2.06711,9.58501,-0.42182,0.97319,0.48444,0.07779,-0.02734,0.31369,70.45098,6.2,18.03,-42.773,345.866,-12.168,-0.944,1.97,1001.689,34.0607,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,10405,2016-09-12 09:34:59:958
0.4395,0.33971,9.11276,0.25734,2.1319,9.56866,0.20465,-1.85645,0.84838,0.23923,0.02727,0.34808,72.35462,7.849,15.358,-42.241,339.054,-12.05,-1.307,1.97,1001.689,34.0607,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,10506,2016-09-12 09:35:00:059
-0.78191,0.5461,9.08418,0.24567,2.23725,9.54488,-0.85596,-1.69436,-0.4709,0.18594,0.10439,0.43042,73.5488,8.844,15.17,-41.513,336.879,-12.556,-1.541,1.97,1001.682,34.0607,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,10604,2016-09-12 09:35:00:157
-1.45061,1.03415,8.84424,0.19525,2.15125,9.56579,-1.35503,-1.38089,-1.31214,-0.09856,0.27484,0.92549,73.45134,7.97,13.744,-42.845,338.832,-13.147,-1.4,1.97,1001.689,34.0607,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,10704,2016-09-12 09:35:00:257
-0.64476,1.71835,10.32784,0.13891,2.06909,9.58488,-1.65625,-0.5272,-0.31699,-0.07784,0.25832,1.08511,74.44799,11.04,13.84,-40.936,332.363,-12.672,-1.169,1.97,1001.689,34.0792,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,10804,2016-09-12 09:35:00:357
-0.05966,1.70285,9.49013,0.07701,2.16278,9.56487,-0.58966,-0.52654,0.20294,0.14497,0.32077,1.54272,75.0,13.348,10.159,-41.374,324.623,-12.741,-0.461,1.97,1001.689,34.0792,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,10904,2016-09-12 09:35:00:457
1.02301,2.0611,10.21106,0.14454,2.22479,9.54986,0.01148,-0.59172,0.30497,0.15948,0.18105,1.62691,74.54891,14.98,8.495,-40.608,317.492,-13.113,-0.867,1.97,1001.689,34.0792,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,11005,2016-09-12 09:35:00:558
-0.448,1.09862,10.86789,0.09366,2.40855,9.50581,-0.67232,-0.47578,0.17507,0.42311,0.57434,1.5278,73.54914,15.524,6.154,-39.467,312.481,-14.016,-0.892,1.97,1001.679,36.1964,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,11104,2016-09-12 09:35:00:657
-0.67108,1.66081,9.56931,0.21502,2.37898,9.51129,-0.82145,-0.7387,0.02511,0.1156,0.03709,1.41774,73.0,16.183,1.085,-38.727,301.496,-14.039,-1.295,1.97,1001.679,36.1964,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,11204,2016-09-12 09:35:00:757
-0.13576,1.68185,9.55371,0.05882,2.32771,9.52621,-0.29774,-0.18626,-1.02486,0.12679,0.72072,1.52994,72.54918,17.632,-1.306,-39.577,294.969,-13.731,-0.354,1.97,1001.679,36.1964,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,11305,2016-09-12 09:35:00:858
0.58748,2.53723,8.41614,0.01547,2.13996,9.57031,-0.11298,-0.18005,-0.30848,-0.11076,0.25073,0.98462,72.0,17.429,-5.112,-38.574,282.48,-12.809,-0.04,1.97,1001.679,36.554,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,11405,2016-09-12 09:35:00:958
0.0519,2.66498,8.83821,0.03919,2.13534,9.57127,0.49412,0.52358,-1.42926,0.02116,0.13058,0.84068,72.0,18.172,-6.671,-37.662,274.604,-12.604,-0.093,1.97,1001.679,36.554,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,11504,2016-09-12 09:35:01:057
-0.17087,2.87355,9.80066,0.105,2.0782,9.58334,0.00859,0.58023,0.27194,-0.02766,0.00499,0.39919,71.54959,18.524,-7.851,-38.47,270.581,-12.216,-0.379,1.97,1001.679,36.554,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,11604,2016-09-12 09:35:01:157
0.39236,3.29144,9.89215,0.13553,2.20346,9.55493,-0.31636,0.64676,0.134,0.17146,0.00281,0.2422,70.55384,18.481,-8.592,-37.88,269.104,-12.985,-0.813,1.97,1001.679,44.2267,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,11704,2016-09-12 09:35:01:257
0.10089,0.53973,11.53789,0.02842,2.0435,9.59134,-0.20459,-1.31529,2.91475,-0.22731,0.15131,0.1626,70.44528,17.746,-7.938,-36.784,271.637,-13.064,-0.621,1.97,1001.679,44.2267,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,11804,2016-09-12 09:35:01:357
0.79776,2.04683,8.78755,0.03323,2.08985,9.58132,0.19842,-0.98317,0.14721,0.13095,-0.0148,-0.05359,71.0,18.224,-7.672,-37.215,270.175,-12.304,-0.199,1.97,1001.679,44.2267,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,11905,2016-09-12 09:35:01:458
-0.30147,1.44661,8.57513,-0.11891,2.25399,9.54336,0.18603,-0.79879,-0.37194,0.02174,0.03654,0.05296,70.54869,18.999,-9.332,-37.291,269.378,-13.288,0.714,1.97,1001.679,44.2267,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,12004,2016-09-12 09:35:01:557
0.59457,2.4671,8.30481,0.04954,2.19622,9.55743,0.26565,0.04348,-1.28499,-0.0648,-0.05252,0.20511,70.0,18.289,-9.296,-36.749,268.853,-13.116,0.152,1.97,1001.687,41.5598,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,12104,2016-09-12 09:35:01:657
0.36774,2.61285,9.29141,0.04881,2.16923,9.5636,0.52908,0.52563,-0.92197,-0.05598,0.09151,0.09868,70.0,17.583,-10.15,-37.178,265.009,-12.78,-0.292,1.97,1001.689,41.5598,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,12204,2016-09-12 09:35:01:757
0.17117,2.84509,9.93629,-0.07373,2.3565,9.51903,0.19831,0.36559,0.32829,0.16862,0.10088,0.26054,69.54846,18.437,-10.228,-35.844,265.092,-13.149,0.151,1.97,1001.679,41.5598,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,12304,2016-09-12 09:35:01:857
0.27296,2.99387,10.5269,-0.14283,2.49528,9.4828,0.43096,0.32437,0.74339,0.2746,0.27536,0.25391,69.0,17.949,-12.456,-36.685,261.257,-13.904,0.444,1.97,1001.679,48.666,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,12405,2016-09-12 09:35:01:958
-0.57413,1.14406,10.38863,-0.32241,2.49869,9.4775,-0.25812,-1.27291,1.07239,0.15727,0.24379,0.07533,69.0,17.227,-11.015,-35.464,264.3,-14.761,1.948,1.97,1001.679,48.666,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,12504,2016-09-12 09:35:02:057
-1.03165,2.03357,7.89607,-0.43365,2.55932,9.45686,-0.51966,-0.64162,-1.20092,0.15727,0.24379,0.07533,69.0,17.227,-11.015,-35.464,264.3,-14.761,1.948,1.97,1001.679,48.666,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,12604,2016-09-12 09:35:02:157
-0.11844,2.12679,8.28764,-0.29341,2.37848,9.50932,0.03977,-0.62519,0.0808,-0.28757,-0.14262,0.18962,69.90296,19.415,-13.292,-34.785,257.457,-14.036,1.767,1.97,1001.679,46.5559,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,12705,2016-09-12 09:35:02:258
-0.23695,2.37068,8.25453,-0.21484,2.39935,9.50617,0.16862,0.01166,-1.17402,0.0403,-0.17137,0.0752,71.446,17.177,-12.569,-34.686,255.89,-14.036,1.767,1.97,1001.679,46.5559,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,12804,2016-09-12 09:35:02:357
-0.34895,2.73984,9.91023,-0.15605,2.34537,9.52078,0.02456,-0.05768,-0.45928,-0.08578,-0.06924,-0.02797,72.44403,16.982,-12.256,-35.242,259.274,-14.009,1.085,1.97,1001.681,46.5559,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,12904,2016-09-12 09:35:02:457
-0.57216,2.51559,10.52673,-0.16878,2.39132,9.50913,-0.23476,0.40372,0.45586,0.04288,-0.01094,-0.07228,73.45073,17.52,-12.154,-35.765,260.31,-13.837,0.939,1.97,1001.689,46.5559,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,13005,2016-09-12 09:35:02:558
0.73563,0.69484,12.3719,-0.17809,2.46008,9.4914,-0.00208,0.58453,0.49181,0.01915,0.00854,0.06084,74.4509,17.998,-13.141,-35.823,259.303,-14.826,1.114,1.97,1001.689,45.8205,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,13104,2016-09-12 09:35:02:657
0.85454,1.23322,8.68362,-0.03398,2.38338,9.51256,1.00779,-1.78453,1.3997,0.12929,-0.16966,-0.26259,75.0,17.61,-12.119,-36.557,261.62,-14.066,0.205,1.97,1001.689,45.8205,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,13204,2016-09-12 09:35:02:757
0.11256,0.69962,10.01703,-0.04266,2.35292,9.5201,0.67447,-0.8935,-0.46544,-0.01637,-0.0367,-0.28206,74.54962,17.459,-10.945,-36.737,264.369,-14.066,0.205,1.97,1001.689,45.8205,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,13305,2016-09-12 09:35:02:858
-0.60109,1.87119,7.61313,-0.12681,2.22551,9.54994,-0.35957,-0.46902,-1.58575,-0.10597,-0.01152,-0.13312,73.54979,17.133,-10.814,-36.795,262.184,-13.117,0.761,1.97,1001.689,45.6326,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,13405,2016-09-12 09:35:02:958
0.40891,2.19321,9.70738,-0.10712,2.11952,9.57427,-0.0103,-0.29477,0.03059,-0.14917,0.00677,0.11201,73.0,17.055,-9.946,-36.293,264.747,-13.117,0.761,1.97,1001.689,45.6326,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,13504,2016-09-12 09:35:03:057
0.29442,2.07568,10.09903,-0.07464,2.22729,9.55008,0.53813,-0.07757,0.35785,0.22966,0.06207,0.19452,72.09732,18.115,-11.256,-38.013,263.394,-13.128,0.448,1.97,1001.689,45.6326,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,13604,2016-09-12 09:35:03:157
0.25975,2.51619,10.64591,-0.08178,2.37322,9.51481,0.02958,-0.39633,0.46348,0.22855,0.06482,0.31042,71.0,17.149,-11.183,-36.9,264.236,-14.005,0.492,1.97,1001.689,44.6426,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,13704,2016-09-12 09:35:03:257
-0.60461,1.51122,10.78873,-0.1932,2.48304,9.48512,0.28987,-0.14445,0.44156,-0.1666,-0.02094,0.14696,70.54836,17.871,-12.991,-36.003,258.953,-14.667,1.167,1.97,1001.689,44.6426,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,13806,2016-09-12 09:35:03:359
-0.9789,2.4147,6.92323,-0.23206,2.5637,9.46277,-1.23729,-0.94035,-0.50947,-0.05681,0.04817,0.35101,69.5486,18.213,-13.905,-36.02,256.039,-14.737,1.188,1.97,1001.689,44.6426,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,13905,2016-09-12 09:35:03:458
-0.06505,0.6909,10.98702,-0.13343,2.40553,9.5061,-0.87972,-0.2109,-2.18378,-0.43219,-0.17838,0.42973,68.09928,18.405,-13.89,-35.664,255.021,-14.199,0.804,1.97,1001.689,43.8276,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,14004,2016-09-12 09:35:03:557
-0.9044,2.65399,9.72458,0.01678,2.16348,9.56501,-0.80138,0.37943,-0.07732,-0.17737,-0.15607,0.0843,65.64768,16.028,-12.192,-37.291,257.546,-12.745,-0.101,1.97,1001.689,43.8276,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,14105,2016-09-12 09:35:03:658
0.02946,1.99745,9.20886,-0.02938,2.18913,9.55914,-0.44818,0.17615,-0.28572,0.03,0.10927,-0.02126,63.10041,17.21,-13.736,-37.433,252.341,-12.899,0.176,1.97,1001.689,43.8276,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,14204,2016-09-12 09:35:03:757
0.25592,2.35349,9.42368,-0.00512,2.38564,9.51205,0.39721,-0.55281,0.27485,0.19737,-0.09953,-0.18361,61.55113,16.356,-12.563,-37.344,257.282,-14.079,0.031,1.97,1001.689,43.5365,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,14305,2016-09-12 09:35:03:858
-1.15855,1.79852,10.75787,3.2E-4,2.4484,9.49609,-0.01448,0.04999,-0.36377,0.23132,-0.01451,-0.32713,60.5488,17.45,-14.0,-36.514,255.746,-14.458,-0.002,1.97,1001.689,43.5365,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,14404,2016-09-12 09:35:03:957
0.42186,1.85341,8.78717,0.0244,2.60344,9.45473,-0.01635,-1.00093,-0.15897,0.25203,-0.03758,-0.13777,54.65991,17.912,-14.041,-37.027,258.482,-15.395,-0.148,1.97,1001.692,43.5365,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,14505,2016-09-12 09:35:04:058
0.44124,2.14241,9.03528,-0.04259,2.68576,9.43161,-0.00332,-0.62019,-0.11305,0.13084,0.0249,-0.10379,39.57182,17.94,-13.596,-36.655,259.487,-15.895,0.259,1.97,1001.699,43.5365,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,14605,2016-09-12 09:35:04:158
0.76598,1.6521,9.80917,-0.12707,2.65836,9.43861,0.85713,-0.59121,0.28462,-0.06706,0.00296,-0.12904,29.45137,18.245,-14.668,-36.467,255.858,-16.007,0.603,0.0,1001.699,47.3305,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,14704,2016-09-12 09:35:04:257
0.03557,2.00146,9.75278,-0.19229,2.53361,9.47176,0.2034,-0.49117,0.06135,-0.0889,0.01756,-0.00923,27.74742,18.428,-13.38,-34.991,259.561,-15.334,1.111,0.0,1001.699,47.3305,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,14805,2016-09-12 09:35:04:358
-0.31097,1.98904,7.31604,-0.2434,2.53281,9.4708,-0.0612,-0.56218,0.43079,0.01633,0.11098,0.09607,26.35072,18.971,-13.741,-35.168,256.516,-14.973,1.163,0.0,1001.699,47.3305,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,14905,2016-09-12 09:35:04:458
-0.21764,1.61772,10.23421,-0.29783,2.32718,9.52187,0.43397,-0.69138,1.21405,-0.12085,0.01675,0.13097,28.45104,19.107,-12.723,-35.701,258.953,-14.415,1.847,0.0,1001.699,50.381,48.234737,16.366467,,536.4249329019801,,,64.51613,,0 / 23,15004,2016-09-12 09:35:04:557
